t,x1,y1,z1,x2,y2,z2,x3,y3,z3
5171,19419562.348515816,18178025.14554615,0.0,-18178025.14554615,19419562.348515816,0.0,0.0,-18178025.14554615,19419562.348515816
5172,19416917.212416105,18180850.529229388,0.0,-18180850.529229388,19416917.212416105,0.0,0.0,-18180850.529229388,19416917.212416105
5173,19414271.665246733,18183675.528011356,0.0,-18183675.528011356,19414271.665246733,0.0,0.0,-18183675.528011356,19414271.665246733
5174,19411625.707063712,18186500.14183225,0.0,-18186500.14183225,19411625.707063712,0.0,0.0,-18186500.14183225,19411625.707063712
5175,19408979.337923057,18189324.370632272,0.0,-18189324.370632272,19408979.337923057,0.0,0.0,-18189324.370632272,19408979.337923057
5176,19406332.557880793,18192148.21435163,0.0,-18192148.21435163,19406332.557880793,0.0,0.0,-18192148.21435163,19406332.557880793
5177,19403685.366992954,18194971.672930542,0.0,-18194971.672930542,19403685.366992954,0.0,0.0,-18194971.672930542,19403685.366992954
5178,19401037.76531558,18197794.746309232,0.0,-18197794.746309232,19401037.76531558,0.0,0.0,-18197794.746309232,19401037.76531558
5179,19398389.752904728,18200617.434427936,0.0,-18200617.434427936,19398389.752904728,0.0,0.0,-18200617.434427936,19398389.752904728
5180,19395741.329816457,18203439.737226892,0.0,-18203439.737226892,19395741.329816457,0.0,0.0,-18203439.737226892,19395741.329816457
5181,19393092.496106833,18206261.654646352,0.0,-18206261.654646352,19393092.496106833,0.0,0.0,-18206261.654646352,19393092.496106833
5182,19390443.251831938,18209083.186626576,0.0,-18209083.186626576,19390443.251831938,0.0,0.0,-18209083.186626576,19390443.251831938
5183,19387793.597047854,18211904.333107825,0.0,-18211904.333107825,19387793.597047854,0.0,0.0,-18211904.333107825,19387793.597047854
5184,19385143.53181068,18214725.09403038,0.0,-18214725.09403038,19385143.53181068,0.0,0.0,-18214725.09403038,19385143.53181068
5185,19382493.056176513,18217545.46933452,0.0,-18217545.46933452,19382493.056176513,0.0,0.0,-18217545.46933452,19382493.056176513
5186,19379842.170201473,18220365.458960533,0.0,-18220365.458960533,19379842.170201473,0.0,0.0,-18220365.458960533,19379842.170201473
5187,19377190.87394168,18223185.06284872,0.0,-18223185.06284872,19377190.87394168,0.0,0.0,-18223185.06284872,19377190.87394168
5188,19374539.16745326,18226004.280939393,0.0,-18226004.280939393,19374539.16745326,0.0,0.0,-18226004.280939393,19374539.16745326
5189,19371887.05079235,18228823.11317286,0.0,-18228823.11317286,19371887.05079235,0.0,0.0,-18228823.11317286,19371887.05079235
5190,19369234.524015106,18231641.559489448,0.0,-18231641.559489448,19369234.524015106,0.0,0.0,-18231641.559489448,19369234.524015106
5191,19366581.587177675,18234459.619829487,0.0,-18234459.619829487,19366581.587177675,0.0,0.0,-18234459.619829487,19366581.587177675
5192,19363928.240336224,18237277.294133317,0.0,-18237277.294133317,19363928.240336224,0.0,0.0,-18237277.294133317,19363928.240336224
5193,19361274.483546928,18240094.582341287,0.0,-18240094.582341287,19361274.483546928,0.0,0.0,-18240094.582341287,19361274.483546928
5194,19358620.31686597,18242911.484393753,0.0,-18242911.484393753,19358620.31686597,0.0,0.0,-18242911.484393753,19358620.31686597
5195,19355965.74034954,18245728.00023108,0.0,-18245728.00023108,19355965.74034954,0.0,0.0,-18245728.00023108,19355965.74034954
5196,19353310.75405383,18248544.129793637,0.0,-18248544.129793637,19353310.75405383,0.0,0.0,-18248544.129793637,19353310.75405383
5197,19350655.358035058,18251359.873021808,0.0,-18251359.873021808,19350655.358035058,0.0,0.0,-18251359.873021808,19350655.358035058
5198,19347999.552349433,18254175.229855977,0.0,-18254175.229855977,19347999.552349433,0.0,0.0,-18254175.229855977,19347999.552349433
5199,19345343.337053187,18256990.200236548,0.0,-18256990.200236548,19345343.337053187,0.0,0.0,-18256990.200236548,19345343.337053187
5200,19342686.71220255,18259804.78410392,0.0,-18259804.78410392,19342686.71220255,0.0,0.0,-18259804.78410392,19342686.71220255
5201,19340029.677853763,18262618.981398508,0.0,-18262618.981398508,19340029.677853763,0.0,0.0,-18262618.981398508,19340029.677853763
5202,19337372.23406308,18265432.792060737,0.0,-18265432.792060737,19337372.23406308,0.0,0.0,-18265432.792060737,19337372.23406308
5203,19334714.380886763,18268246.21603103,0.0,-18268246.21603103,19334714.380886763,0.0,0.0,-18268246.21603103,19334714.380886763
5204,19332056.118381076,18271059.25324983,0.0,-18271059.25324983,19332056.118381076,0.0,0.0,-18271059.25324983,19332056.118381076
5205,19329397.446602296,18273871.903657585,0.0,-18273871.903657585,19329397.446602296,0.0,0.0,-18273871.903657585,19329397.446602296
5206,19326738.365606714,18276684.167194743,0.0,-18276684.167194743,19326738.365606714,0.0,0.0,-18276684.167194743,19326738.365606714
5207,19324078.875450622,18279496.04380177,0.0,-18279496.04380177,19324078.875450622,0.0,0.0,-18279496.04380177,19324078.875450622
5208,19321418.97619032,18282307.533419136,0.0,-18282307.533419136,19321418.97619032,0.0,0.0,-18282307.533419136,19321418.97619032
5209,19318758.667882126,18285118.63598732,0.0,-18285118.63598732,19318758.667882126,0.0,0.0,-18285118.63598732,19318758.667882126
5210,19316097.950582355,18287929.351446807,0.0,-18287929.351446807,19316097.950582355,0.0,0.0,-18287929.351446807,19316097.950582355
5211,19313436.82434734,18290739.679738097,0.0,-18290739.679738097,19313436.82434734,0.0,0.0,-18290739.679738097,19313436.82434734
5212,19310775.289233416,18293549.620801687,0.0,-18293549.620801687,19310775.289233416,0.0,0.0,-18293549.620801687,19310775.289233416
5213,19308113.345296934,18296359.174578093,0.0,-18296359.174578093,19308113.345296934,0.0,0.0,-18296359.174578093,19308113.345296934
5214,19305450.992594246,18299168.341007832,0.0,-18299168.341007832,19305450.992594246,0.0,0.0,-18299168.341007832,19305450.992594246
5215,19302788.231181715,18301977.120031435,0.0,-18301977.120031435,19302788.231181715,0.0,0.0,-18301977.120031435,19302788.231181715
5216,19300125.061115716,18304785.511589438,0.0,-18304785.511589438,19300125.061115716,0.0,0.0,-18304785.511589438,19300125.061115716
5217,19297461.482452627,18307593.515622385,0.0,-18307593.515622385,19297461.482452627,0.0,0.0,-18307593.515622385,19297461.482452627
5218,19294797.49524884,18310401.13207083,0.0,-18310401.13207083,19294797.49524884,0.0,0.0,-18310401.13207083,19294797.49524884
5219,19292133.099560753,18313208.360875327,0.0,-18313208.360875327,19292133.099560753,0.0,0.0,-18313208.360875327,19292133.099560753
5220,19289468.295444775,18316015.201976452,0.0,-18316015.201976452,19289468.295444775,0.0,0.0,-18316015.201976452,19289468.295444775
5221,19286803.08295732,18318821.65531478,0.0,-18318821.65531478,19286803.08295732,0.0,0.0,-18318821.65531478,19286803.08295732
5222,19284137.462154813,18321627.720830895,0.0,-18321627.720830895,19284137.462154813,0.0,0.0,-18321627.720830895,19284137.462154813
5223,19281471.433093686,18324433.39846539,0.0,-18324433.39846539,19281471.433093686,0.0,0.0,-18324433.39846539,19281471.433093686
5224,19278804.99583038,18327238.688158873,0.0,-18327238.688158873,19278804.99583038,0.0,0.0,-18327238.688158873,19278804.99583038
5225,19276138.150421347,18330043.58985195,0.0,-18330043.58985195,19276138.150421347,0.0,0.0,-18330043.58985195,19276138.150421347
5226,19273470.896923047,18332848.103485238,0.0,-18332848.103485238,19273470.896923047,0.0,0.0,-18332848.103485238,19273470.896923047
5227,19270803.235391945,18335652.228999365,0.0,-18335652.228999365,19270803.235391945,0.0,0.0,-18335652.228999365,19270803.235391945
5228,19268135.165884517,18338455.966334965,0.0,-18338455.966334965,19268135.165884517,0.0,0.0,-18338455.966334965,19268135.165884517
5229,19265466.68845725,18341259.31543268,0.0,-18341259.31543268,19265466.68845725,0.0,0.0,-18341259.31543268,19265466.68845725
5230,19262797.80316664,18344062.276233163,0.0,-18344062.276233163,19262797.80316664,0.0,0.0,-18344062.276233163,19262797.80316664
5231,19260128.51006918,18346864.848677073,0.0,-18346864.848677073,19260128.51006918,0.0,0.0,-18346864.848677073,19260128.51006918
5232,19257458.80922139,18349667.032705076,0.0,-18349667.032705076,19257458.80922139,0.0,0.0,-18349667.032705076,19257458.80922139
5233,19254788.700679787,18352468.82825785,0.0,-18352468.82825785,19254788.700679787,0.0,0.0,-18352468.82825785,19254788.700679787
5234,19252118.184500895,18355270.23527608,0.0,-18355270.23527608,19252118.184500895,0.0,0.0,-18355270.23527608,19252118.184500895
5235,19249447.260741256,18358071.253700458,0.0,-18358071.253700458,19249447.260741256,0.0,0.0,-18358071.253700458,19249447.260741256
5236,19246775.92945741,18360871.88347168,0.0,-18360871.88347168,19246775.92945741,0.0,0.0,-18360871.88347168,19246775.92945741
5237,19244104.190705918,18363672.124530457,0.0,-18363672.124530457,19244104.190705918,0.0,0.0,-18363672.124530457,19244104.190705918
5238,19241432.044543337,18366471.976817507,0.0,-18366471.976817507,19241432.044543337,0.0,0.0,-18366471.976817507,19241432.044543337
5239,19238759.49102624,18369271.440273557,0.0,-18369271.440273557,19238759.49102624,0.0,0.0,-18369271.440273557,19238759.49102624
5240,19236086.53021121,18372070.514839336,0.0,-18372070.514839336,19236086.53021121,0.0,0.0,-18372070.514839336,19236086.53021121
5241,19233413.16215483,18374869.20045559,0.0,-18374869.20045559,19233413.16215483,0.0,0.0,-18374869.20045559,19233413.16215483
5242,19230739.3869137,18377667.497063067,0.0,-18377667.497063067,19230739.3869137,0.0,0.0,-18377667.497063067,19230739.3869137
5243,19228065.20454442,18380465.404602524,0.0,-18380465.404602524,19228065.20454442,0.0,0.0,-18380465.404602524,19228065.20454442
5244,19225390.615103614,18383262.923014726,0.0,-18383262.923014726,19225390.615103614,0.0,0.0,-18383262.923014726,19225390.615103614
5245,19222715.6186479,18386060.052240454,0.0,-18386060.052240454,19222715.6186479,0.0,0.0,-18386060.052240454,19222715.6186479
5246,19220040.215233907,18388856.792220484,0.0,-18388856.792220484,19220040.215233907,0.0,0.0,-18388856.792220484,19220040.215233907
5247,19217364.40491828,18391653.14289561,0.0,-18391653.14289561,19217364.40491828,0.0,0.0,-18391653.14289561,19217364.40491828
5248,19214688.187757663,18394449.10420663,0.0,-18394449.10420663,19214688.187757663,0.0,0.0,-18394449.10420663,19214688.187757663
5249,19212011.563808717,18397244.676094353,0.0,-18397244.676094353,19212011.563808717,0.0,0.0,-18397244.676094353,19212011.563808717
5250,19209334.53312811,18400039.858499594,0.0,-18400039.858499594,19209334.53312811,0.0,0.0,-18400039.858499594,19209334.53312811
5251,19206657.095772512,18402834.65136318,0.0,-18402834.65136318,19206657.095772512,0.0,0.0,-18402834.65136318,19206657.095772512
5252,19203979.251798607,18405629.05462594,0.0,-18405629.05462594,19203979.251798607,0.0,0.0,-18405629.05462594,19203979.251798607
5253,19201301.00126309,18408423.068228714,0.0,-18408423.068228714,19201301.00126309,0.0,0.0,-18408423.068228714,19201301.00126309
5254,19198622.344222657,18411216.692112353,0.0,-18411216.692112353,19198622.344222657,0.0,0.0,-18411216.692112353,19198622.344222657
5255,19195943.28073402,18414009.926217712,0.0,-18414009.926217712,19195943.28073402,0.0,0.0,-18414009.926217712,19195943.28073402
5256,19193263.810853895,18416802.77048566,0.0,-18416802.77048566,19193263.810853895,0.0,0.0,-18416802.77048566,19193263.810853895
5257,19190583.93463901,18419595.224857066,0.0,-18419595.224857066,19190583.93463901,0.0,0.0,-18419595.224857066,19190583.93463901
5258,19187903.652146097,18422387.289272815,0.0,-18422387.289272815,19187903.652146097,0.0,0.0,-18422387.289272815,19187903.652146097
5259,19185222.963431902,18425178.963673797,0.0,-18425178.963673797,19185222.963431902,0.0,0.0,-18425178.963673797,19185222.963431902
5260,19182541.868553177,18427970.248000905,0.0,-18427970.248000905,19182541.868553177,0.0,0.0,-18427970.248000905,19182541.868553177
5261,19179860.367566682,18430761.14219505,0.0,-18430761.14219505,19179860.367566682,0.0,0.0,-18430761.14219505,19179860.367566682
5262,19177178.460529186,18433551.646197148,0.0,-18433551.646197148,19177178.460529186,0.0,0.0,-18433551.646197148,19177178.460529186
5263,19174496.147497468,18436341.75994812,0.0,-18436341.75994812,19174496.147497468,0.0,0.0,-18436341.75994812,19174496.147497468
5264,19171813.428528313,18439131.483388897,0.0,-18439131.483388897,19171813.428528313,0.0,0.0,-18439131.483388897,19171813.428528313
5265,19169130.303678516,18441920.81646042,0.0,-18441920.81646042,19169130.303678516,0.0,0.0,-18441920.81646042,19169130.303678516
5266,19166446.773004882,18444709.759103637,0.0,-18444709.759103637,19166446.773004882,0.0,0.0,-18444709.759103637,19166446.773004882
5267,19163762.83656422,18447498.311259504,0.0,-18447498.311259504,19163762.83656422,0.0,0.0,-18447498.311259504,19163762.83656422
5268,19161078.494413354,18450286.472868986,0.0,-18450286.472868986,19161078.494413354,0.0,0.0,-18450286.472868986,19161078.494413354
5269,19158393.74660911,18453074.243873052,0.0,-18453074.243873052,19158393.74660911,0.0,0.0,-18453074.243873052,19158393.74660911
5270,19155708.59320833,18455861.624212686,0.0,-18455861.624212686,19155708.59320833,0.0,0.0,-18455861.624212686,19155708.59320833
5271,19153023.03426786,18458648.61382888,0.0,-18458648.61382888,19153023.03426786,0.0,0.0,-18458648.61382888,19153023.03426786
5272,19150337.069844555,18461435.212662626,0.0,-18461435.212662626,19150337.069844555,0.0,0.0,-18461435.212662626,19150337.069844555
5273,19147650.69999528,18464221.420654934,0.0,-18464221.420654934,19147650.69999528,0.0,0.0,-18464221.420654934,19147650.69999528
5274,19144963.9247769,18467007.237746812,0.0,-18467007.237746812,19144963.9247769,0.0,0.0,-18467007.237746812,19144963.9247769
5275,19142276.744246304,18469792.66387929,0.0,-18469792.66387929,19142276.744246304,0.0,0.0,-18469792.66387929,19142276.744246304
5276,19139589.15846038,18472577.698993392,0.0,-18472577.698993392,19139589.15846038,0.0,0.0,-18472577.698993392,19139589.15846038
5277,19136901.16747602,18475362.343030162,0.0,-18475362.343030162,19136901.16747602,0.0,0.0,-18475362.343030162,19136901.16747602
5278,19134212.771350138,18478146.595930643,0.0,-18478146.595930643,19134212.771350138,0.0,0.0,-18478146.595930643,19134212.771350138
5279,19131523.97013965,18480930.457635894,0.0,-18480930.457635894,19131523.97013965,0.0,0.0,-18480930.457635894,19131523.97013965
5280,19128834.763901472,18483713.928086977,0.0,-18483713.928086977,19128834.763901472,0.0,0.0,-18483713.928086977,19128834.763901472
5281,19126145.15269254,18486497.007224966,0.0,-18486497.007224966,19126145.15269254,0.0,0.0,-18486497.007224966,19126145.15269254
5282,19123455.136569798,18489279.694990937,0.0,-18489279.694990937,19123455.136569798,0.0,0.0,-18489279.694990937,19123455.136569798
5283,19120764.715590194,18492061.991325982,0.0,-18492061.991325982,19120764.715590194,0.0,0.0,-18492061.991325982,19120764.715590194
5284,19118073.889810685,18494843.896171197,0.0,-18494843.896171197,19118073.889810685,0.0,0.0,-18494843.896171197,19118073.889810685
5285,19115382.65928824,18497625.409467686,0.0,-18497625.409467686,19115382.65928824,0.0,0.0,-18497625.409467686,19115382.65928824
5286,19112691.02407983,18500406.531156562,0.0,-18500406.531156562,19112691.02407983,0.0,0.0,-18500406.531156562,19112691.02407983
5287,19109998.98424244,18503187.261178948,0.0,-18503187.261178948,19109998.98424244,0.0,0.0,-18503187.261178948,19109998.98424244
5288,19107306.539833065,18505967.599475976,0.0,-18505967.599475976,19107306.539833065,0.0,0.0,-18505967.599475976,19107306.539833065
5289,19104613.690908704,18508747.545988783,0.0,-18508747.545988783,19104613.690908704,0.0,0.0,-18508747.545988783,19104613.690908704
5290,19101920.437526368,18511527.100658514,0.0,-18511527.100658514,19101920.437526368,0.0,0.0,-18511527.100658514,19101920.437526368
5291,19099226.77974307,18514306.263426326,0.0,-18514306.263426326,19099226.77974307,0.0,0.0,-18514306.263426326,19099226.77974307
5292,19096532.717615843,18517085.03423338,0.0,-18517085.03423338,19096532.717615843,0.0,0.0,-18517085.03423338,19096532.717615843
5293,19093838.25120172,18519863.41302085,0.0,-18519863.41302085,19093838.25120172,0.0,0.0,-18519863.41302085,19093838.25120172
5294,19091143.380557742,18522641.39972991,0.0,-18522641.39972991,19091143.380557742,0.0,0.0,-18522641.39972991,19091143.380557742
5295,19088448.105740964,18525418.994301755,0.0,-18525418.994301755,19088448.105740964,0.0,0.0,-18525418.994301755,19088448.105740964
5296,19085752.426808447,18528196.19667758,0.0,-18528196.19667758,19085752.426808447,0.0,0.0,-18528196.19667758,19085752.426808447
5297,19083056.34381726,18530973.006798588,0.0,-18530973.006798588,19083056.34381726,0.0,0.0,-18530973.006798588,19083056.34381726
5298,19080359.85682448,18533749.42460599,0.0,-18533749.42460599,19080359.85682448,0.0,0.0,-18533749.42460599,19080359.85682448
5299,19077662.965887196,18536525.450041015,0.0,-18536525.450041015,19077662.965887196,0.0,0.0,-18536525.450041015,19077662.965887196
5300,19074965.6710625,18539301.083044883,0.0,-18539301.083044883,19074965.6710625,0.0,0.0,-18539301.083044883,19074965.6710625
